CODIGO,DESCRICAO
110013,Vale do Jamari
110026,Vale do Jamari
110040,Vale do Jamari
110045,Vale do Jamari
110060,Vale do Jamari
110070,Vale do Jamari
110094,Vale do Jamari
110140,Vale do Jamari
110004,Café
110009,Café
110018,Café
110120,Café
110147,Café
110148,Café
110011,Central
110012,Central
110015,Central
110025,Central
110032,Central
110034,Central
110100,Central
110130,Central
110143,Central
110155,Central
110160,Central
110170,Central
110175,Central
110180,Central
110010,Madeira-Mamoré
110020,Madeira-Mamoré
110033,Madeira-Mamoré
110080,Madeira-Mamoré
110110,Madeira-Mamoré
110001,Zona da Mata
110014,Zona da Mata
110028,Zona da Mata
110029,Zona da Mata
110037,Zona da Mata
110050,Zona da Mata
110090,Zona da Mata
110145,Zona da Mata
110003,Cone Sul
110005,Cone Sul
110006,Cone Sul
110007,Cone Sul
110030,Cone Sul
110092,Cone Sul
110146,Cone Sul
110008,Vale do Guaporé
110149,Vale do Guaporé
110150,Vale do Guaporé
110000,Ignorado - RO
119999,Ignorado - RO
120005,Alto Acre
120010,Alto Acre
120025,Alto Acre
120070,Alto Acre
120001,Baixo Acre e Purus
120013,Baixo Acre e Purus
120017,Baixo Acre e Purus
120032,Baixo Acre e Purus
120034,Baixo Acre e Purus
120038,Baixo Acre e Purus
120040,Baixo Acre e Purus
120043,Baixo Acre e Purus
120045,Baixo Acre e Purus
120050,Baixo Acre e Purus
120080,Baixo Acre e Purus
120020,Juruá e Tarauacá/Envira
120030,Juruá e Tarauacá/Envira
120033,Juruá e Tarauacá/Envira
120035,Juruá e Tarauacá/Envira
120039,Juruá e Tarauacá/Envira
120042,Juruá e Tarauacá/Envira
120060,Juruá e Tarauacá/Envira
120000,Ignorado - AC
129999,Ignorado - AC
130030,"Manaus, Entorno e Alto Rio Negro"
130040,"Manaus, Entorno e Alto Rio Negro"
130110,"Manaus, Entorno e Alto Rio Negro"
130115,"Manaus, Entorno e Alto Rio Negro"
130185,"Manaus, Entorno e Alto Rio Negro"
130255,"Manaus, Entorno e Alto Rio Negro"
130260,"Manaus, Entorno e Alto Rio Negro"
130310,"Manaus, Entorno e Alto Rio Negro"
130353,"Manaus, Entorno e Alto Rio Negro"
130356,"Manaus, Entorno e Alto Rio Negro"
130360,"Manaus, Entorno e Alto Rio Negro"
130380,"Manaus, Entorno e Alto Rio Negro"
130008,Rio Negro e Solimões
130010,Rio Negro e Solimões
130063,Rio Negro e Solimões
130083,Rio Negro e Solimões
130120,Rio Negro e Solimões
130130,Rio Negro e Solimões
130250,Rio Negro e Solimões
130320,Rio Negro e Solimões
130014,Rio Madeira
130080,Rio Madeira
130170,Rio Madeira
130270,Rio Madeira
130330,Rio Madeira
130190,Médio Amazonas
130200,Médio Amazonas
130395,Médio Amazonas
130400,Médio Amazonas
130430,Médio Amazonas
130440,Médio Amazonas
130050,Baixo Amazonas
130068,Baixo Amazonas
130290,Baixo Amazonas
130300,Baixo Amazonas
130340,Baixo Amazonas
130070,Regional Purus
130090,Regional Purus
130240,Regional Purus
130350,Regional Purus
130410,Regional Purus
130100,Regional Juruá
130140,Regional Juruá
130150,Regional Juruá
130165,Regional Juruá
130180,Regional Juruá
130195,Regional Juruá
130002,Triângulo
130210,Triângulo
130220,Triângulo
130280,Triângulo
130420,Triângulo
130426,Triângulo
130006,Alto Solimões
130020,Alto Solimões
130060,Alto Solimões
130160,Alto Solimões
130230,Alto Solimões
130370,Alto Solimões
130390,Alto Solimões
130406,Alto Solimões
130423,Alto Solimões
130000,Ignorado - AM
139999,Ignorado - AM
140002,Centro Norte
140005,Centro Norte
140010,Centro Norte
140015,Centro Norte
140017,Centro Norte
140030,Centro Norte
140040,Centro Norte
140045,Centro Norte
140070,Centro Norte
140020,Sul
140023,Sul
140028,Sul
140047,Sul
140050,Sul
140060,Sul
140000,Ignorado - RR
149999,Ignorado - RR
150034,Araguaia
150125,Araguaia
150270,Araguaia
150276,Araguaia
150304,Araguaia
150543,Araguaia
150555,Araguaia
150613,Araguaia
150616,Araguaia
150658,Araguaia
150670,Araguaia
150730,Araguaia
150775,Araguaia
150808,Araguaia
150840,Araguaia
150040,Baixo Amazonas
150050,Baixo Amazonas
150145,Baixo Amazonas
150285,Baixo Amazonas
150300,Baixo Amazonas
150390,Baixo Amazonas
150475,Baixo Amazonas
150480,Baixo Amazonas
150510,Baixo Amazonas
150530,Baixo Amazonas
150565,Baixo Amazonas
150600,Baixo Amazonas
150680,Baixo Amazonas
150797,Baixo Amazonas
150013,Carajás
150157,Carajás
150175,Carajás
150215,Carajás
150277,Carajás
150293,Carajás
150295,Carajás
150370,Carajás
150420,Carajás
150497,Carajás
150549,Carajás
150553,Carajás
150563,Carajás
150618,Carajás
150715,Carajás
150745,Carajás
150750,Carajás
150178,Lago de Tucuruí
150309,Lago de Tucuruí
150380,Lago de Tucuruí
150506,Lago de Tucuruí
150810,Lago de Tucuruí
150080,Metropolitana I
150140,Metropolitana I
150150,Metropolitana I
150442,Metropolitana I
150635,Metropolitana I
150020,Metropolitana II
150190,Metropolitana II
150260,Metropolitana II
150275,Metropolitana II
150650,Metropolitana II
150700,Metropolitana II
150710,Metropolitana II
150800,Metropolitana II
150820,Metropolitana II
150095,Metropolitana III
150230,Metropolitana III
150240,Metropolitana III
150290,Metropolitana III
150307,Metropolitana III
150320,Metropolitana III
150340,Metropolitana III
150345,Metropolitana III
150350,Metropolitana III
150405,Metropolitana III
150410,Metropolitana III
150430,Metropolitana III
150440,Metropolitana III
150495,Metropolitana III
150550,Metropolitana III
150660,Metropolitana III
150720,Metropolitana III
150740,Metropolitana III
150746,Metropolitana III
150760,Metropolitana III
150796,Metropolitana III
150812,Metropolitana III
150090,Rio Caetés
150160,Rio Caetés
150170,Rio Caetés
150195,Rio Caetés
150220,Rio Caetés
150500,Rio Caetés
150540,Rio Caetés
150560,Rio Caetés
150610,Rio Caetés
150611,Rio Caetés
150620,Rio Caetés
150655,Rio Caetés
150690,Rio Caetés
150747,Rio Caetés
150803,Rio Caetés
150830,Rio Caetés
150100,Tapajós
150360,Tapajós
150375,Tapajós
150503,Tapajós
150619,Tapajós
150805,Tapajós
150010,Tocantins
150120,Tocantins
150130,Tocantins
150210,Tocantins
150330,Tocantins
150400,Tocantins
150460,Tocantins
150470,Tocantins
150520,Tocantins
150795,Tocantins
150060,Xingu
150085,Xingu
150172,Xingu
150445,Xingu
150548,Xingu
150590,Xingu
150780,Xingu
150815,Xingu
150835,Xingu
150030,Marajó I
150200,Marajó I
150250,Marajó I
150490,Marajó I
150570,Marajó I
150630,Marajó I
150640,Marajó I
150770,Marajó I
150790,Marajó I
150070,Marajó II
150110,Marajó II
150180,Marajó II
150280,Marajó II
150310,Marajó II
150450,Marajó II
150580,Marajó II
150000,Ignorado - PA
159999,Ignorado - PA
160005,Área Central
160015,Área Central
160021,Área Central
160023,Área Central
160025,Área Central
160030,Área Central
160053,Área Central
160010,Área Norte
160020,Área Norte
160050,Área Norte
160055,Área Norte
160070,Área Norte
160027,Área Sudoeste
160040,Área Sudoeste
160060,Área Sudoeste
160080,Área Sudoeste
160000,Ignorado - AP
169999,Ignorado - AP
170130,Médio Norte Araguaia
170210,Médio Norte Araguaia
170215,Médio Norte Araguaia
170300,Médio Norte Araguaia
170307,Médio Norte Araguaia
170384,Médio Norte Araguaia
170388,Médio Norte Araguaia
170650,Médio Norte Araguaia
170770,Médio Norte Araguaia
170900,Médio Norte Araguaia
171395,Médio Norte Araguaia
171488,Médio Norte Araguaia
171630,Médio Norte Araguaia
171720,Médio Norte Araguaia
171886,Médio Norte Araguaia
172208,Médio Norte Araguaia
172210,Médio Norte Araguaia
170030,Bico do Papagaio
170100,Bico do Papagaio
170105,Bico do Papagaio
170220,Bico do Papagaio
170255,Bico do Papagaio
170290,Bico do Papagaio
170380,Bico do Papagaio
170382,Bico do Papagaio
170389,Bico do Papagaio
170740,Bico do Papagaio
171070,Bico do Papagaio
171245,Bico do Papagaio
171280,Bico do Papagaio
171380,Bico do Papagaio
171430,Bico do Papagaio
171830,Bico do Papagaio
171855,Bico do Papagaio
171880,Bico do Papagaio
172000,Bico do Papagaio
172010,Bico do Papagaio
172020,Bico do Papagaio
172030,Bico do Papagaio
172080,Bico do Papagaio
172120,Bico do Papagaio
170040,Sudeste
170240,Sudeste
170270,Sudeste
170555,Sudeste
170560,Sudeste
170700,Sudeste
171215,Sudeste
171515,Sudeste
171525,Sudeste
171620,Sudeste
171780,Sudeste
171800,Sudeste
171865,Sudeste
172090,Sudeste
172093,Sudeste
170230,Cerrado Tocantins Araguaia
170305,Cerrado Tocantins Araguaia
170320,Cerrado Tocantins Araguaia
170330,Cerrado Tocantins Araguaia
170360,Cerrado Tocantins Araguaia
170410,Cerrado Tocantins Araguaia
170550,Cerrado Tocantins Araguaia
170600,Cerrado Tocantins Araguaia
170830,Cerrado Tocantins Araguaia
170930,Cerrado Tocantins Araguaia
171050,Cerrado Tocantins Araguaia
171090,Cerrado Tocantins Araguaia
171110,Cerrado Tocantins Araguaia
171180,Cerrado Tocantins Araguaia
171570,Cerrado Tocantins Araguaia
171650,Cerrado Tocantins Araguaia
171665,Cerrado Tocantins Araguaia
171670,Cerrado Tocantins Araguaia
171840,Cerrado Tocantins Araguaia
171850,Cerrado Tocantins Araguaia
171888,Cerrado Tocantins Araguaia
172125,Cerrado Tocantins Araguaia
172130,Cerrado Tocantins Araguaia
170035,Ilha do Bananal
170070,Ilha do Bananal
170200,Ilha do Bananal
170386,Ilha do Bananal
170625,Ilha do Bananal
170730,Ilha do Bananal
170765,Ilha do Bananal
170820,Ilha do Bananal
170950,Ilha do Bananal
171150,Ilha do Bananal
171575,Ilha do Bananal
171660,Ilha do Bananal
171884,Ilha do Bananal
171889,Ilha do Bananal
172025,Ilha do Bananal
172049,Ilha do Bananal
172085,Ilha do Bananal
172097,Ilha do Bananal
170110,Capim Dourado
170825,Capim Dourado
171195,Capim Dourado
171200,Capim Dourado
171240,Capim Dourado
171320,Capim Dourado
171330,Capim Dourado
171510,Capim Dourado
171870,Capim Dourado
171875,Capim Dourado
171900,Capim Dourado
172015,Capim Dourado
172100,Capim Dourado
172110,Capim Dourado
170025,Cantão
170190,Cantão
170310,Cantão
170390,Cantão
170460,Cantão
170610,Cantão
170710,Cantão
170720,Cantão
171190,Cantão
171250,Cantão
171370,Cantão
171500,Cantão
171610,Cantão
171750,Cantão
171845,Cantão
170370,Amor Perfeito
170510,Amor Perfeito
170755,Amor Perfeito
170980,Amor Perfeito
171270,Amor Perfeito
171360,Amor Perfeito
171420,Amor Perfeito
171550,Amor Perfeito
171700,Amor Perfeito
171790,Amor Perfeito
171820,Amor Perfeito
171890,Amor Perfeito
172065,Amor Perfeito
170000,Ignorado - TO
179999,Ignorado - TO
210005,Açailândia
210203,Açailândia
210232,Açailândia
210325,Açailândia
210542,Açailândia
211085,Açailândia
211153,Açailândia
211285,Açailândia
210040,Bacabal
210120,Bacabal
210207,Bacabal
210215,Bacabal
210355,Bacabal
210590,Bacabal
210635,Bacabal
210740,Bacabal
210810,Bacabal
211140,Bacabal
211300,Bacabal
210050,Balsas
210140,Balsas
210407,Balsas
210409,Balsas
210410,Balsas
210610,Balsas
210725,Balsas
210950,Balsas
210970,Balsas
211080,Balsas
211157,Balsas
211160,Balsas
211200,Balsas
210095,Barra do Corda
210160,Barra do Corda
210408,Barra do Corda
210480,Barra do Corda
210535,Barra do Corda
210547,Barra do Corda
211163,Barra do Corda
210010,Caxias
210030,Caxias
210220,Caxias
210300,Caxias
210340,Caxias
210390,Caxias
211107,Caxias
210015,Chapadinha
210080,Chapadinha
210090,Chapadinha
210210,Chapadinha
210320,Chapadinha
210630,Chapadinha
210640,Chapadinha
210667,Chapadinha
210805,Chapadinha
211010,Chapadinha
211023,Chapadinha
211060,Chapadinha
211250,Chapadinha
210043,Codó
210330,Codó
210360,Codó
210845,Codó
211150,Codó
211210,Codó
210060,Imperatriz
210235,Imperatriz
210255,Imperatriz
210280,Imperatriz
210375,Imperatriz
210405,Imperatriz
210455,Imperatriz
210530,Imperatriz
210550,Imperatriz
210598,Imperatriz
210700,Imperatriz
210900,Imperatriz
210955,Imperatriz
211105,Imperatriz
211176,Imperatriz
211180,Imperatriz
210070,Itapecuru Mirim
210100,Itapecuru Mirim
210173,Itapecuru Mirim
210270,Itapecuru Mirim
210540,Itapecuru Mirim
210663,Itapecuru Mirim
210675,Itapecuru Mirim
210720,Itapecuru Mirim
210880,Itapecuru Mirim
210930,Itapecuru Mirim
211040,Itapecuru Mirim
211260,Itapecuru Mirim
211270,Itapecuru Mirim
211290,Itapecuru Mirim
210193,Pedreiras
210400,Pedreiras
210520,Pedreiras
210570,Pedreiras
210580,Pedreiras
210594,Pedreiras
210596,Pedreiras
210600,Pedreiras
210820,Pedreiras
210890,Pedreiras
211167,Pedreiras
211223,Pedreiras
210083,Pinheiro
210130,Pinheiro
210190,Pinheiro
210310,Pinheiro
210312,Pinheiro
210370,Pinheiro
210490,Pinheiro
210680,Pinheiro
210825,Pinheiro
210840,Pinheiro
210860,Pinheiro
210905,Pinheiro
210927,Pinheiro
210980,Pinheiro
211178,Pinheiro
211240,Pinheiro
211245,Pinheiro
210275,Presidente Dutra
210380,Presidente Dutra
210420,Presidente Dutra
210440,Presidente Dutra
210450,Presidente Dutra
210460,Presidente Dutra
210462,Presidente Dutra
210470,Presidente Dutra
210560,Presidente Dutra
210910,Presidente Dutra
210975,Presidente Dutra
211030,Presidente Dutra
211070,Presidente Dutra
211125,Presidente Dutra
211174,Presidente Dutra
211230,Presidente Dutra
210110,Rosário
210125,Rosário
210170,Rosário
210237,Rosário
210500,Rosário
210510,Rosário
210710,Rosário
210920,Rosário
210940,Rosário
210960,Rosário
211020,Rosário
211027,Rosário
210047,Santa Inês
210177,Santa Inês
210200,Santa Inês
210465,Santa Inês
210515,Santa Inês
210690,Santa Inês
210850,Santa Inês
210870,Santa Inês
210990,Santa Inês
211000,Santa Inês
211102,Santa Inês
211172,Santa Inês
211227,Santa Inês
210150,São João dos Patos
210180,São João dos Patos
210230,São João dos Patos
210350,São João dos Patos
210545,São João dos Patos
210592,São João dos Patos
210670,São João dos Patos
210730,São João dos Patos
210770,São João dos Patos
210790,São João dos Patos
210800,São João dos Patos
211065,São João dos Patos
211110,São João dos Patos
211190,São João dos Patos
211195,São João dos Patos
210020,São Luís
210750,São Luís
210945,São Luís
211120,São Luís
211130,São Luís
210660,Timon
210780,Timon
211090,Timon
211220,Timon
210135,Viana
210240,Viana
210250,Viana
210650,Viana
210745,Viana
210760,Viana
210830,Viana
211050,Viana
211100,Viana
211170,Viana
211280,Viana
210055,Zé Doca
210087,Zé Doca
210197,Zé Doca
210260,Zé Doca
210290,Zé Doca
210315,Zé Doca
210317,Zé Doca
210430,Zé Doca
210467,Zé Doca
210565,Zé Doca
210620,Zé Doca
210632,Zé Doca
210637,Zé Doca
210735,Zé Doca
210923,Zé Doca
211003,Zé Doca
211400,Zé Doca
210000,Ignorado - MA
219999,Ignorado - MA
220105,Carnaubais
220177,Carnaubais
220194,Carnaubais
220202,Carnaubais
220205,Carnaubais
220220,Carnaubais
220260,Carnaubais
220271,Carnaubais
220527,Carnaubais
220551,Carnaubais
220675,Carnaubais
220695,Carnaubais
220990,Carnaubais
221040,Carnaubais
221065,Carnaubais
220045,Chapada das Mangabeiras
220110,Chapada das Mangabeiras
220130,Chapada das Mangabeiras
220190,Chapada das Mangabeiras
220290,Chapada das Mangabeiras
220300,Chapada das Mangabeiras
220310,Chapada das Mangabeiras
220320,Chapada das Mangabeiras
220323,Chapada das Mangabeiras
220440,Chapada das Mangabeiras
220552,Chapada das Mangabeiras
220660,Chapada das Mangabeiras
220665,Chapada das Mangabeiras
220740,Chapada das Mangabeiras
220760,Chapada das Mangabeiras
220870,Chapada das Mangabeiras
220885,Chapada das Mangabeiras
220920,Chapada das Mangabeiras
220930,Chapada das Mangabeiras
220975,Chapada das Mangabeiras
221062,Chapada das Mangabeiras
220120,Cocais
220150,Cocais
220196,Cocais
220217,Cocais
220240,Cocais
220342,Cocais
220370,Cocais
220540,Cocais
220545,Cocais
220557,Cocais
220580,Cocais
220585,Cocais
220610,Cocais
220635,Cocais
220667,Cocais
220680,Cocais
220790,Cocais
220830,Cocais
220840,Cocais
220850,Cocais
220987,Cocais
220997,Cocais
221005,Cocais
220010,Entre Rios
220020,Entre Rios
220030,Entre Rios
220040,Entre Rios
220050,Entre Rios
220060,Entre Rios
220140,Entre Rios
220160,Entre Rios
220273,Entre Rios
220325,Entre Rios
220330,Entre Rios
220460,Entre Rios
220525,Entre Rios
220550,Entre Rios
220554,Entre Rios
220555,Entre Rios
220558,Entre Rios
220620,Entre Rios
220630,Entre Rios
220640,Entre Rios
220672,Entre Rios
220710,Entre Rios
220750,Entre Rios
220775,Entre Rios
220779,Entre Rios
220880,Entre Rios
220945,Entre Rios
220980,Entre Rios
221050,Entre Rios
221100,Entre Rios
221110,Entre Rios
220191,Planície Litorânea
220200,Planície Litorânea
220208,Planície Litorânea
220253,Planície Litorânea
220265,Planície Litorânea
220270,Planície Litorânea
220272,Planície Litorânea
220465,Planície Litorânea
220570,Planície Litorânea
220669,Planície Litorânea
220770,Planície Litorânea
220070,Serra da Capivara
220192,Serra da Capivara
220211,Serra da Capivara
220245,Serra da Capivara
220250,Serra da Capivara
220285,Serra da Capivara
220335,Serra da Capivara
220345,Serra da Capivara
220375,Serra da Capivara
220455,Serra da Capivara
220535,Serra da Capivara
220553,Serra da Capivara
220556,Serra da Capivara
220793,Serra da Capivara
220795,Serra da Capivara
220955,Serra da Capivara
221000,Serra da Capivara
221035,Serra da Capivara
221060,Serra da Capivara
221135,Serra da Capivara
220080,Tabuleiros do Alto Parnaíba
220115,Tabuleiros do Alto Parnaíba
220890,Tabuleiros do Alto Parnaíba
221063,Tabuleiros do Alto Parnaíba
221120,Tabuleiros do Alto Parnaíba
220155,Vale do Canindé
220207,Vale do Canindé
220210,Vale do Canindé
220277,Vale do Canindé
220280,Vale do Canindé
220385,Vale do Canindé
220490,Vale do Canindé
220700,Vale do Canindé
220937,Vale do Canindé
220950,Vale do Canindé
220965,Vale do Canindé
220995,Vale do Canindé
221080,Vale do Canindé
221097,Vale do Canindé
220025,Vale do Rio Guaribas
220027,Vale do Rio Guaribas
220095,Vale do Rio Guaribas
220180,Vale do Rio Guaribas
220213,Vale do Rio Guaribas
220340,Vale do Rio Guaribas
220420,Vale do Rio Guaribas
220430,Vale do Rio Guaribas
220435,Vale do Rio Guaribas
220480,Vale do Rio Guaribas
220500,Vale do Rio Guaribas
220650,Vale do Rio Guaribas
220755,Vale do Rio Guaribas
220800,Vale do Rio Guaribas
220820,Vale do Rio Guaribas
220910,Vale do Rio Guaribas
220935,Vale do Rio Guaribas
220940,Vale do Rio Guaribas
220985,Vale do Rio Guaribas
221020,Vale do Rio Guaribas
221030,Vale do Rio Guaribas
221037,Vale do Rio Guaribas
221093,Vale do Rio Guaribas
221150,Vale do Rio Guaribas
221160,Vale do Rio Guaribas
221170,Vale do Rio Guaribas
220090,Vale do Sambito
220117,Vale do Sambito
220350,Vale do Sambito
220400,Vale do Sambito
220470,Vale do Sambito
220559,Vale do Sambito
220690,Vale do Sambito
220810,Vale do Sambito
220860,Vale do Sambito
220915,Vale do Sambito
220960,Vale do Sambito
221038,Vale do Sambito
221130,Vale do Sambito
221140,Vale do Sambito
220100,Vale dos Rios Piauí e Itaueiras
220170,Vale dos Rios Piauí e Itaueiras
220198,Vale dos Rios Piauí e Itaueiras
220225,Vale dos Rios Piauí e Itaueiras
220230,Vale dos Rios Piauí e Itaueiras
220275,Vale dos Rios Piauí e Itaueiras
220360,Vale dos Rios Piauí e Itaueiras
220380,Vale dos Rios Piauí e Itaueiras
220390,Vale dos Rios Piauí e Itaueiras
220410,Vale dos Rios Piauí e Itaueiras
220450,Vale dos Rios Piauí e Itaueiras
220510,Vale dos Rios Piauí e Itaueiras
220530,Vale dos Rios Piauí e Itaueiras
220560,Vale dos Rios Piauí e Itaueiras
220590,Vale dos Rios Piauí e Itaueiras
220600,Vale dos Rios Piauí e Itaueiras
220670,Vale dos Rios Piauí e Itaueiras
220730,Vale dos Rios Piauí e Itaueiras
220735,Vale dos Rios Piauí e Itaueiras
220785,Vale dos Rios Piauí e Itaueiras
220855,Vale dos Rios Piauí e Itaueiras
220887,Vale dos Rios Piauí e Itaueiras
220900,Vale dos Rios Piauí e Itaueiras
220970,Vale dos Rios Piauí e Itaueiras
221010,Vale dos Rios Piauí e Itaueiras
221039,Vale dos Rios Piauí e Itaueiras
221090,Vale dos Rios Piauí e Itaueiras
221095,Vale dos Rios Piauí e Itaueiras
220005,Chapada Vale do Rio Itaim
220157,Chapada Vale do Rio Itaim
220173,Chapada Vale do Rio Itaim
220209,Chapada Vale do Rio Itaim
220255,Chapada Vale do Rio Itaim
220327,Chapada Vale do Rio Itaim
220415,Chapada Vale do Rio Itaim
220515,Chapada Vale do Rio Itaim
220520,Chapada Vale do Rio Itaim
220595,Chapada Vale do Rio Itaim
220605,Chapada Vale do Rio Itaim
220720,Chapada Vale do Rio Itaim
220777,Chapada Vale do Rio Itaim
220780,Chapada Vale do Rio Itaim
220865,Chapada Vale do Rio Itaim
221070,Chapada Vale do Rio Itaim
220000,Ignorado - PI
229999,Ignorado - PI
230015,1ª RS Fortaleza
230075,1ª RS Fortaleza
230090,1ª RS Fortaleza
230100,1ª RS Fortaleza
230120,1ª RS Fortaleza
230140,1ª RS Fortaleza
230195,1ª RS Fortaleza
230210,1ª RS Fortaleza
230220,1ª RS Fortaleza
230290,1ª RS Fortaleza
230350,1ª RS Fortaleza
230370,1ª RS Fortaleza
230395,1ª RS Fortaleza
230428,1ª RS Fortaleza
230440,1ª RS Fortaleza
230460,1ª RS Fortaleza
230495,1ª RS Fortaleza
230510,1ª RS Fortaleza
230523,1ª RS Fortaleza
230625,1ª RS Fortaleza
230630,1ª RS Fortaleza
230640,1ª RS Fortaleza
230650,1ª RS Fortaleza
230765,1ª RS Fortaleza
230770,1ª RS Fortaleza
230837,1ª RS Fortaleza
230910,1ª RS Fortaleza
230945,1ª RS Fortaleza
230960,1ª RS Fortaleza
230970,1ª RS Fortaleza
230980,1ª RS Fortaleza
231010,1ª RS Fortaleza
231020,1ª RS Fortaleza
231025,1ª RS Fortaleza
231070,1ª RS Fortaleza
231085,1ª RS Fortaleza
231160,1ª RS Fortaleza
231240,1ª RS Fortaleza
231260,1ª RS Fortaleza
231335,1ª RS Fortaleza
231350,1ª RS Fortaleza
231355,1ª RS Fortaleza
231375,1ª RS Fortaleza
231380,1ª RS Fortaleza
230020,5ª RS Sobral
230050,5ª RS Sobral
230125,5ª RS Sobral
230205,5ª RS Sobral
230230,5ª RS Sobral
230260,5ª RS Sobral
230310,5ª RS Sobral
230340,5ª RS Sobral
230365,5ª RS Sobral
230390,5ª RS Sobral
230400,5ª RS Sobral
230410,5ª RS Sobral
230423,5ª RS Sobral
230425,5ª RS Sobral
230435,5ª RS Sobral
230450,5ª RS Sobral
230465,5ª RS Sobral
230470,5ª RS Sobral
230490,5ª RS Sobral
230500,5ª RS Sobral
230520,5ª RS Sobral
230530,5ª RS Sobral
230560,5ª RS Sobral
230565,5ª RS Sobral
230580,5ª RS Sobral
230590,5ª RS Sobral
230610,5ª RS Sobral
230655,5ª RS Sobral
230725,5ª RS Sobral
230780,5ª RS Sobral
230790,5ª RS Sobral
230800,5ª RS Sobral
230820,5ª RS Sobral
230860,5ª RS Sobral
230880,5ª RS Sobral
230890,5ª RS Sobral
230900,5ª RS Sobral
230930,5ª RS Sobral
230940,5ª RS Sobral
230990,5ª RS Sobral
231095,5ª RS Sobral
231100,5ª RS Sobral
231126,5ª RS Sobral
231170,5ª RS Sobral
231200,5ª RS Sobral
231220,5ª RS Sobral
231230,5ª RS Sobral
231280,5ª RS Sobral
231290,5ª RS Sobral
231320,5ª RS Sobral
231340,5ª RS Sobral
231360,5ª RS Sobral
231390,5ª RS Sobral
231395,5ª RS Sobral
231410,5ª RS Sobral
230010,2ª RS Cariri
230030,2ª RS Cariri
230060,2ª RS Cariri
230080,2ª RS Cariri
230130,2ª RS Cariri
230160,2ª RS Cariri
230170,2ª RS Cariri
230180,2ª RS Cariri
230190,2ª RS Cariri
230200,2ª RS Cariri
230250,2ª RS Cariri
230270,2ª RS Cariri
230320,2ª RS Cariri
230330,2ª RS Cariri
230360,2ª RS Cariri
230380,2ª RS Cariri
230420,2ª RS Cariri
230426,2ª RS Cariri
230430,2ª RS Cariri
230480,2ª RS Cariri
230540,2ª RS Cariri
230550,2ª RS Cariri
230570,2ª RS Cariri
230710,2ª RS Cariri
230720,2ª RS Cariri
230730,2ª RS Cariri
230740,2ª RS Cariri
230750,2ª RS Cariri
230810,2ª RS Cariri
230830,2ª RS Cariri
230840,2ª RS Cariri
230850,2ª RS Cariri
230920,2ª RS Cariri
230950,2ª RS Cariri
231060,2ª RS Cariri
231090,2ª RS Cariri
231110,2ª RS Cariri
231120,2ª RS Cariri
231135,2ª RS Cariri
231190,2ª RS Cariri
231195,2ª RS Cariri
231210,2ª RS Cariri
231325,2ª RS Cariri
231370,2ª RS Cariri
231400,2ª RS Cariri
230040,3ª RS Sertão Central
230150,3ª RS Sertão Central
230185,3ª RS Sertão Central
230240,3ª RS Sertão Central
230280,3ª RS Sertão Central
230300,3ª RS Sertão Central
230393,3ª RS Sertão Central
230526,3ª RS Sertão Central
230533,3ª RS Sertão Central
230660,3ª RS Sertão Central
230763,3ª RS Sertão Central
230835,3ª RS Sertão Central
231030,3ª RS Sertão Central
231040,3ª RS Sertão Central
231050,3ª RS Sertão Central
231130,3ª RS Sertão Central
231140,3ª RS Sertão Central
231270,3ª RS Sertão Central
231300,3ª RS Sertão Central
231330,3ª RS Sertão Central
230070,4ª RS Litoral Leste/Jaguaribe
230110,4ª RS Litoral Leste/Jaguaribe
230427,4ª RS Litoral Leste/Jaguaribe
230445,4ª RS Litoral Leste/Jaguaribe
230535,4ª RS Litoral Leste/Jaguaribe
230600,4ª RS Litoral Leste/Jaguaribe
230620,4ª RS Litoral Leste/Jaguaribe
230670,4ª RS Litoral Leste/Jaguaribe
230680,4ª RS Litoral Leste/Jaguaribe
230690,4ª RS Litoral Leste/Jaguaribe
230700,4ª RS Litoral Leste/Jaguaribe
230760,4ª RS Litoral Leste/Jaguaribe
230870,4ª RS Litoral Leste/Jaguaribe
231000,4ª RS Litoral Leste/Jaguaribe
231080,4ª RS Litoral Leste/Jaguaribe
231123,4ª RS Litoral Leste/Jaguaribe
231150,4ª RS Litoral Leste/Jaguaribe
231180,4ª RS Litoral Leste/Jaguaribe
231250,4ª RS Litoral Leste/Jaguaribe
231310,4ª RS Litoral Leste/Jaguaribe
230000,Ignorado - CE
239999,Ignorado - CE
240120,1ª Região de Saúde - São José de Mipibu
240140,1ª Região de Saúde - São José de Mipibu
240180,1ª Região de Saúde - São José de Mipibu
240220,1ª Região de Saúde - São José de Mipibu
240350,1ª Região de Saúde - São José de Mipibu
240420,1ª Região de Saúde - São José de Mipibu
240615,1ª Região de Saúde - São José de Mipibu
240620,1ª Região de Saúde - São José de Mipibu
240630,1ª Região de Saúde - São José de Mipibu
240660,1ª Região de Saúde - São José de Mipibu
240770,1ª Região de Saúde - São José de Mipibu
240780,1ª Região de Saúde - São José de Mipibu
240790,1ª Região de Saúde - São José de Mipibu
240820,1ª Região de Saúde - São José de Mipibu
240830,1ª Região de Saúde - São José de Mipibu
240910,1ª Região de Saúde - São José de Mipibu
240920,1ª Região de Saúde - São José de Mipibu
240980,1ª Região de Saúde - São José de Mipibu
241150,1ª Região de Saúde - São José de Mipibu
241220,1ª Região de Saúde - São José de Mipibu
241320,1ª Região de Saúde - São José de Mipibu
